State_x,District_x,Subdistt,Town/Village,Ward,Level,Name,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,Pincode,Pincode_Method,Pincode_Status,LG_ST_Code,State_y,LG_DT_Code,District_y,Agriculture,Dairy & Animal Husbandry,Fishery,Mining & Quarrying,Manufacturer,Food Processing,Textile & Garments,Tailor,Construction,Wholesaler,Retailer,Wholesale & Retail,Repair & Maintenance,Automobile & Vehicle Services,Transport & Logistics,Hotel & Accommodation,Restaurant & Food Service,Beauty & Personal Care,Healthcare & Pharmacy,Education & Training,IT & Telecommunication,Finance & Professional Services,Real Estate & Rental,Personal & Other Services,Other
9,157,819,143039,0,VILLAGE,Patauna,Rural,333,1786,923,863,1027,622,405,759,301,458,433,227309,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,7.0,7.0,0.0,8.0,44.0,17.0,16.0,2.0,13.0,22.0,30.0,0.0,67.0,3.0,87.0,0.0,15.0,4.0,4.0,5.0,7.0,4.0,11.0,4.0,80.0
9,157,819,143040,0,VILLAGE,Sarthara,Rural,301,1736,912,824,1046,609,437,690,303,387,481,226917,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143041,0,VILLAGE,Keraura,Rural,235,1438,737,701,775,477,298,663,260,403,487,226916,verified_name_population_match,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143042,0,VILLAGE,Amlauli,Rural,112,626,326,300,436,264,172,190,62,128,123,226912,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143043,0,VILLAGE,Peer Nagar,Rural,201,1064,529,535,717,419,298,347,110,237,203,226910,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9,157,819,143044,0,VILLAGE,Gumsena,Rural,242,1257,647,610,676,433,243,581,214,367,366,227325,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,157,819,143045,0,VILLAGE,Ranipara,Rural,325,1844,1010,834,1098,675,423,746,335,411,979,226903,verified_name_population_match,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143046,0,VILLAGE,Narayanpur,Rural,255,1285,668,617,669,415,254,616,253,363,513,226901,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
9,157,819,143047,0,VILLAGE,Ram Nagar,Rural,380,2259,1191,1068,1457,847,610,802,344,458,824,227330,verified_name_population_match,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143048,0,VILLAGE,Naibasti Bhithaura,Rural,387,2112,1113,999,1123,690,433,989,423,566,661,227331,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143049,0,VILLAGE,Sukkha Khera,Rural,188,999,521,478,548,321,227,451,200,251,197,226865,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143050,0,VILLAGE,Chandwara,Rural,246,1209,583,626,756,413,343,453,170,283,440,227401,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143051,0,VILLAGE,Bhanwar,Rural,43,238,130,108,111,70,41,127,60,67,65,226828,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,157,819,143052,0,VILLAGE,Mall,Rural,1199,6429,3366,3063,3894,2289,1605,2535,1077,1458,2086,227405,verified_name_population_match,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143053,0,VILLAGE,Naru,Rural,37,183,94,89,84,51,33,99,43,56,56,227408,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143054,0,VILLAGE,Vidhishyama,Rural,111,566,285,281,298,174,124,268,111,157,147,227409,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
9,157,819,143055,0,VILLAGE,Aunt,Rural,227,1138,620,518,630,398,232,508,222,286,380,226820,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143056,0,VILLAGE,Masirha Ratan,Rural,647,3196,1621,1575,1676,952,724,1520,669,851,979,227411,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143057,0,VILLAGE,Gagan  Barauli,Rural,123,565,308,257,280,190,90,285,118,167,154,226818,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143058,0,VILLAGE,Masirha Hamir,Rural,455,2279,1194,1085,1414,833,581,865,361,504,688,227412,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,157,819,143059,0,VILLAGE,Saibasi,Rural,220,1392,748,644,855,506,349,537,242,295,393,227413,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143060,0,VILLAGE,Hasanapur,Rural,657,3913,2018,1895,1825,1105,720,2088,913,1175,1254,226816,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143061,0,VILLAGE,Devari Danda,Rural,159,943,499,444,529,319,210,414,180,234,244,226811,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143062,0,VILLAGE,Nabi Panah,Rural,972,5136,2686,2450,2829,1677,1152,2307,1009,1298,1432,227501,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143063,0,VILLAGE,Ibrahimpur,Rural,74,354,190,164,237,139,98,117,51,66,125,227502,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143064,0,VILLAGE,Bhanpur,Rural,197,995,527,468,568,354,214,427,173,254,304,227505,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143065,0,VILLAGE,Dhakhava,Rural,750,4133,2172,1961,2437,1470,967,1696,702,994,1484,227512,verified_name_population_match,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143066,0,VILLAGE,Dautpur,Rural,134,749,393,356,469,292,177,280,101,179,182,226712,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143067,0,VILLAGE,Sahijana,Rural,396,2420,1331,1089,1256,839,417,1164,492,672,954,226701,verified_name_population_match,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143068,0,VILLAGE,Rusena,Rural,830,4615,2428,2187,2390,1523,867,2225,905,1320,1638,226640,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143069,0,VILLAGE,Chaina,Rural,82,474,269,205,324,194,130,150,75,75,142,226629,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9,157,819,143070,0,VILLAGE,Jauria,Rural,347,1858,951,907,1072,662,410,786,289,497,804,226623,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
9,157,819,143071,0,VILLAGE,Tarauna,Rural,537,2992,1608,1384,1570,1015,555,1422,593,829,1345,226621,verified_name_population_match,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143072,0,VILLAGE,Kaithulia,Rural,460,2566,1353,1213,1401,855,546,1165,498,667,873,226610,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
9,157,819,143073,0,VILLAGE,Fatehpur,Rural,215,1215,634,581,725,425,300,490,209,281,365,226608,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143074,0,VILLAGE,Jindaur,Rural,2060,12323,6544,5779,6534,3923,2611,5789,2621,3168,4491,226605,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
9,157,819,143075,0,VILLAGE,Mavai Kalan,Rural,828,4433,2234,2199,2306,1417,889,2127,817,1310,1350,226603,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143076,0,VILLAGE,Daulatpur,Rural,180,1041,545,496,645,381,264,396,164,232,330,227715,verified_name_population_match,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143077,0,VILLAGE,Bhat Purva,Rural,89,460,239,221,307,182,125,153,57,96,124,227711,verified_name_population_match,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143078,0,VILLAGE,Tiragavan,Rural,201,1418,762,656,812,481,331,606,281,325,504,226602,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
9,157,819,143079,0,VILLAGE,Mankauti,Rural,485,2697,1423,1274,1263,769,494,1434,654,780,1005,226601,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0
9,157,819,143080,0,VILLAGE,Raghu Rampur,Rural,0,0,0,0,0,0,0,0,0,0,0,226600,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,157,819,143081,0,VILLAGE,Terva,Rural,81,510,282,228,246,167,79,264,115,149,139,227702,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143082,0,VILLAGE,Belva,Rural,89,484,242,242,247,140,107,237,102,135,169,227705,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143083,0,VILLAGE,Gosava,Rural,268,1542,823,719,972,600,372,570,223,347,431,226522,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143084,0,VILLAGE,Dilavar Nagar,Rural,624,3456,1795,1661,1753,1058,695,1703,737,966,1531,226510,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143085,0,VILLAGE,Kahala,Rural,631,4047,2053,1994,2153,1278,875,1894,775,1119,1629,226504,verified_name_population_match,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143086,0,VILLAGE,Harihar Pur,Rural,218,1305,672,633,833,471,362,472,201,271,377,226502,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143087,0,VILLAGE,Bhadesar Mau,Rural,244,1456,764,692,924,547,377,532,217,315,419,226501,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,49.0,62.0,0.0,19.0,354.0,56.0,94.0,9.0,98.0,101.0,245.0,0.0,195.0,13.0,111.0,19.0,99.0,33.0,38.0,39.0,42.0,47.0,51.0,16.0,315.0
9,157,819,143088,0,VILLAGE,Sendharava,Rural,434,2840,1483,1357,1589,995,594,1251,488,763,1021,227805,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,157,819,143089,0,VILLAGE,Ishapur,Rural,186,959,519,440,557,365,192,402,154,248,304,227809,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,1.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,157,819,143090,0,VILLAGE,Kasmandi Khurd,Rural,1400,7907,4086,3821,4722,2715,2007,3185,1371,1814,2664,227811,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
9,157,819,143091,0,VILLAGE,Hatauli,Rural,186,951,508,443,554,333,221,397,175,222,266,227813,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143092,0,VILLAGE,Bhadwana,Rural,306,1863,1002,861,1148,689,459,715,313,402,539,227815,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143093,0,VILLAGE,Hamira Pur,Rural,933,5635,2966,2669,3137,1792,1345,2498,1174,1324,2032,227816,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143094,0,VILLAGE,Ghusauli,Rural,281,1535,818,717,958,565,393,577,253,324,571,227817,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,157,819,143095,0,VILLAGE,Jagdishpur Khurd,Rural,60,328,164,164,209,124,85,119,40,79,199,226410,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143096,0,VILLAGE,Firozpur,Rural,148,810,426,384,419,249,170,391,177,214,86,226406,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143097,0,VILLAGE,Bhujasa,Rural,405,2662,1411,1251,1683,1005,678,979,406,573,941,226405,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143098,0,VILLAGE,Sadarpur,Rural,55,450,242,208,286,163,123,164,79,85,30,226404,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143099,0,VILLAGE,Mohammadnagar Talukedari,Rural,242,1298,658,640,824,484,340,474,174,300,427,226402,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9,157,819,143100,0,VILLAGE,Mohammadnagar Rahmatnagar,Rural,409,2216,1167,1049,1347,812,535,869,355,514,837,226401,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,24.0,59.0,0.0,16.0,411.0,60.0,97.0,41.0,125.0,107.0,313.0,0.0,183.0,14.0,136.0,34.0,77.0,64.0,18.0,36.0,69.0,43.0,60.0,13.0,408.0
9,157,819,143101,0,VILLAGE,Nai Basti Dhanewa,Rural,293,1539,803,736,1013,596,417,526,207,319,448,226383,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143102,0,VILLAGE,Nejabhari,Rural,187,1003,533,470,654,391,263,349,142,207,369,226322,verified_name_population_match,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143103,0,VILLAGE,Mahmoodnagar,Rural,394,2390,1253,1137,1528,846,682,862,407,455,859,227909,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,157,819,143104,0,VILLAGE,Kanar,Rural,321,1805,937,868,1192,672,520,613,265,348,680,226309,tehsil_mode_best_effort,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9,157,819,143105,0,VILLAGE,Ahmedabad,Rural,502,3524,1850,1674,1835,1067,768,1689,783,906,1163,226308,verified_name_population_match,existing_village_mapping,9,UTTAR PRADESH,162,LUCKNOW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
